med_inc,avg_test_score
39704.941,6.075249873
71499.234,6.132864089
45269.176,5.665476835
51856.957,6.179430548
33124.375,5.104584636
41470.293,4.659740503
55468.203,5.886844172
64693.234,5.920384829
44920.07,5.973898625
47058.41,5.515644041
45749.848,6.381812523
79999.797,5.968704681
63166.453,6.178632263
45749.852,5.065695397
48124.371,5.267824939
52499.75,4.074847714
33124.375,4.85579503
60249.984,5.380373382
38540.957,5.199913052
39909.73,5.740050924
46666.332,5.52581062
41071.215,5.078801457
43999.199,4.899028663
51374.863,6.532984746
27666.133,5.313126049
33610.387,5.660730669
44561.586,5.774027625
62785.527,4.700996928
47499.496,5.380430097
41374.727,5.737343833
29499.1,5.594238618
43999.199,5.693471257
36428.289,5.708683862
64672.766,5.038408312
47499.504,5.250331175
66449.57,6.355062071
53444.098,4.797496656
60833.277,5.481825625
60899.941,6.794817851
54374.563,5.809419474
59332.402,4.677579744
28399.318,3.386269646
58427.73,5.85578889
50999.898,5.410294392
42749.453,5.821827492
61836.086,5.668190993
67124.523,6.472357303
45333.266,6.18664722
60996.438,5.925714807
29999,5.179215543
47624.477,5.275718511
61458.238,5.925360308
61799.879,5.84100092
72676.57,5.703857702
54899.508,5.855932058
71317.43,6.177777248
44249.148,5.864728052
50571.371,5.292336269
41499.699,5.548599762
48749.25,6.13582612
49874.027,5.547780194
63067.977,6.326402722
60394.711,5.676870953
62062.363,5.91121083
33332.664,5.566882239
79166.5,6.720352206
102468.05,6.89524055
75921.016,5.562692589
59672.949,5.84153941
78320.18,6.293417335
46499.699,5.084491233
51874.813,5.200230765
56999.301,5.566727043
42076.508,5.412920079
41999.598,5.656162629
69599.359,5.059534546
54249.57,5.733435429
75178.563,6.229140062
59999,5.541682017
75403.211,5.831992008
34614.461,5.107385623
57713.512,5.256488982
36907.516,5.552015912
39806.73,5.800257659
42332.867,5.154736549
36666.332,4.930171181
49582.414,5.667173228
35924.816,5.40413966
55499.449,5.566945956
53228.023,4.812219213
35694.305,5.984776816
55740.164,5.696737528
57749.223,4.919531853
37613.113,5.931279224
43249.352,6.141926051
47856.57,5.038170848
61227.191,5.226154153
44856.172,4.60082809
29771.773,2.928195603
55142.344,6.597665798
117758.85,7.106777059
52902.938,6.140192492
54367.984,6.101794418
47822.016,5.370578981
42045.047,5.587567191
67374.508,5.755876777
30624.877,5.198080188
73034.844,5.791528241
34499.098,5.266010333
48332.668,5.921783609
36874.621,5.408972854
38969.797,5.405990931
33332.664,4.905640073
43888.109,5.759215934
44165.832,5.369608578
39806.73,5.650108091
55999.398,6.885354606
36481.188,4.723048707
57332.598,5.41517098
43699.258,4.403677925
54599.539,5.635366858
84225.82,6.246849702
58940.281,5.704913923
35249.949,5.757224166
41249.75,4.792943646
78906.094,6.161218482
53076.613,5.171401379
35357.07,4.275830247
34582.414,4.836664839
47999.402,5.209824419
53646.695,5.508202325
49319.313,5.669871735
65723.305,5.762086272
86257.477,6.616172041
47124.574,5.300837694
70799.281,6.031189762
39106.32,5.709148867
49046.809,5.912640683
26818.402,3.523546486
51499.848,6.071499121
56515.477,6.315111659
41249.75,5.642098813
70124.32,6.022913771
43181.184,5.575600874
34284.855,4.929754938
43374.324,5.2771799
63717.145,5.853291729
54999.496,5.10212295
51679.832,5.676249022
42428.086,5.361751764
47856.57,5.285194619
52249.773,5.874639368
46416.383,5.758084575
52142.641,5.715542072
37832.77,6.261782282
58999.102,5.505714348
45833.168,5.690816143
36874.625,5.562664482
59016.953,5.223641634
58249.176,4.070477993
33332.668,5.087938796
57296.566,5.590992079
45227.227,4.821020642
64730.453,6.213351978
75227.266,5.417589141
48199.359,5.314896681
42090.492,4.789681578
43749.25,5.669762433
43332.668,5.652061645
43915.883,5.424343951
66299.578,5.298114418
65853.266,6.044649476
60511.332,5.296179718
46249.75,5.351820422
62825.898,6.462672152
40833.168,6.140062684
52999.699,4.857034787
58570.57,5.848624948
54999.5,6.034659943
53515.273,6.369748909
89968.531,6.969457696
75568.156,6.448040882
21666.334,1.311900892
43166.035,5.34160777
82904.094,6.435141686
33471.527,5.852337933
65849.609,6.449102864
65884.227,5.721986601
69277.156,6.107000583
41666.332,5.238328363
43124.375,5.035998846
46221.977,5.443513887
52626.855,5.949065293
38280.594,5.539251653
70344.141,6.255852229
56249.375,5.156257282
63299.781,4.607403032
38999.199,6.037167843
45999.801,4.973484604
65768.844,5.127402279
30333.266,5.481099639
49999,5.96903582
57908.301,5.693951547
64999.668,5.85746675
48499.301,6.143842872
61874.863,6.044247674
55999.398,7.16446337
78749.852,5.285552689
86499.539,7.097828037
67384.125,5.208975624
70199.32,7.597562917
24165.834,4.609904236
64499.699,5.725728064
49149.172,5.654733694
63281.031,6.203008525
62999.801,6.425364107
46249.75,6.489149339
52083.125,6.532715718
56572.77,5.820008683
101249.95,6.669090445
44249.148,6.050416444
76236.211,7.079173286
53874.613,6.283229703
30233.287,3.00551207
48228.523,6.143465821
45624.883,6.156744661
12499.501,6.198580499
50499.949,5.247639444
29249.15,6.743311785
38749.25,5.66532
41199.758,6.247781249
67799.477,5.741070029
53333,6.596114041
52999.699,5.708140254
77499.898,5.680865946
60387.906,5.788430669
67874.477,6.603549515
54856.656,5.477896188
53049.695,6.419076602
65499.633,5.187593844
38374.324,5.934629471
50999.898,6.578171852
63863.379,6.571207377
79722.031,6.588973137
36249.75,5.82596868
75999.961,6.167773185
66213.867,6.242040552
44999,5.639806936
82916.352,6.591575545
44554.645,5.800970586
63374.773,6.37129139
86999.523,6.725952117
56499.348,7.00823431
48957.543,5.628751462
63749.75,5.454301477
48041.059,6.265016356
60749.949,6.080205114
36911.383,3.852605224
29999,4.241606998
55311.969,5.2297005
65699.617,5.747004213
74249.047,6.757070611
97332.438,6.315951425
62999.801,6.152395722
47499.5,6.673520421
36166.434,2.423931473
74999,5.960362212
52916.375,6.321604007
27916.082,5.751820301
39165.836,6.348560831
50833.25,5.992907344
34599.078,1.170931193
70499.297,6.232020592
55666.098,5.704788621
33749.25,5.930642359
53624.637,7.135395454
49999,5.483340383
52896.906,6.733501643
57499.25,6.784810242
113035.2,7.382010247
69999.336,5.989043713
55666.102,6.468226132
38249.348,5.591466552
26388.611,2.336966852
67265.141,6.317446589
42499.5,3.602763792
46499.699,4.74308513
56383.977,5.552693678
64499.699,5.550023952
48624.277,5.305372318
47499.5,5.66613396
62356.984,6.357578003
55285.184,6.078158227
41428.285,6.121203999
46999.602,6.233193481
68999.398,6.490911853
39399.121,5.753907229
57499.246,6.075482658
45937.313,6.186947452
47785.156,5.898518932
64874.676,5.131038572
57332.602,5.917811444
35499.898,5.198058732
61323.441,5.238840785
63599.762,6.329443216
48249.352,6.955067001
44374.125,5.545378615
42499.492,3.894627103
37999.398,5.139650569
33721.477,5.878607787
57443.699,5.483650729
53499.648,5.946166252
47832.766,4.919889236
48999.199,6.233587769
53571.074,6.259623239
62099.859,5.876194523
59749.023,6.354012948
48528.703,5.386305589
83990.023,6.137829395
59621.68,5.43399854
54999.5,4.857947198
68590.336,5.798937119
56599.34,5.51062382
33499.301,5.588158866
56959.305,6.481911435
51199.883,5.539758602
56499.352,6.863708371
75833.297,6.36130703
59554.598,5.372229016
65624.625,6.125839994
46374.727,4.925789451
55666.098,6.455456342
55908.5,6.015735861
82187.211,6.788575758
44749.051,5.206570058
53249.676,5.284974022
48124.375,6.554124045
41928.188,5.264302216
58332.5,4.938901072
46999.602,5.723080633
57165.949,5.389154464
67832.813,5.991758606
38499.301,5.980778578
43749.246,5.413062972
57460.793,5.37847287
49832.367,5.971580314
66749.555,6.309455952
75333.32,5.990595769
49899.02,6.089755963
52999.699,6.165718766
43374.328,6.036414928
45166.633,5.689661299
81249.75,5.497785506
45076.906,5.466515091
45624.875,5.12290595
57665.898,6.295409348
66149.594,5.175234513
64071.16,6.361666745
64874.672,6.186341898
47899.418,5.868853607
58999.102,6.053469719
64285.43,5.830785867
65699.617,5.456534634
57832.547,6.251698842
43570.715,5.421889517
64071.156,5.928913274
60199.988,5.898269917
62374.844,5.117616572
51818,5.03309429
48124.375,4.831537597
66408.664,6.146112786
72749.148,6.046628078
42249.551,5.528003657
62884.426,5.751804962
60749.949,5.875757734
53683.844,4.644597393
52999.699,6.15080933
71299.242,6.513157826
58499.148,6.133026833
56090.297,6.093992937
51599.84,5.396382909
61999.863,5.143567364
70927.844,6.234891239
51333.203,6.072099179
74636.117,5.510615706
80735.07,6.764760935
61499.902,6.187609578
87849.492,6.189669379
61874.875,6.419686673
55999.398,5.247005843
51908.898,6.717755726
69599.359,5.480405126
63083.129,5.136978468
78152.047,5.828119451
57683.441,6.101909133
51891.703,5.811525139
48665.934,5.280560482
40999.801,5.410883492
49561.586,7.477699636
61166.586,5.849220989
63299.781,5.818945949
20499.9,0.558137183
73124.125,5.503907846
108206.74,7.17196257
59499.051,5.350854322
55999.402,5.256818513
52636.102,5.122964379
43249.352,5.698991369
101562.44,6.783534636
51481.332,5.261636618
33713.543,6.213695155
58399.16,4.639652999
39180.98,6.013378764
99820.438,6.50404447
51666.5,5.980762487
49665.734,4.384074947
51734.52,5.689576721
44099.18,6.534274039
69749.352,5.624656816
69124.391,6.448369523
62099.863,4.912784843
58499.148,5.812192838
47332.867,6.292354223
59499.051,5.976267408
44213.445,5.769336737
59999,4.840808593
46666.332,4.169618107
63010.242,6.416327871
74141.914,6.020197607
55749.422,5.951286032
62249.848,5.260279776
45333.27,4.486917621
85226.867,6.357571483
53999.598,6.370459882
49624.074,6.162756381
73284.828,6.090168012
51499.852,6.024078895
78942.148,6.598772375
91163.922,6.9472502
54841.621,5.745276485
47666.133,5.833472902
42624.473,6.469063279
55090.398,5.468246139
68561.93,6.041898332
48499.297,5.615475551
54558.367,5.595924718
60299.98,5.886837586
59332.395,5.904174924
57499.246,5.622316933
43558.738,4.312543402
57332.602,5.2822047
47499.5,6.880973512
63187.289,5.701161387
53333,5.955313558
58999.102,5.708900453
77099.914,6.404624119
80700.609,6.330964549
54249.574,5.341353232
65142.516,4.719701262
72299.18,6.159437218
69320.805,6.486564966
41499.699,5.688308706
75714.258,6.581927366
65275.512,5.291058423
61285.629,6.547963685
59249.07,5.157047467
57271.996,5.316174052
54799.52,6.171831867
46499.703,5.223855203
46624.676,5.320390058
49356.273,4.932957045
38628.309,5.189439549
72199.188,6.00265547
54749.523,5.305386156
66562.063,5.234143562
75378.773,6.305502302
48694.914,4.36875279
41699.66,4.707490743
68999.398,5.914386819
74999,6.201829837
70124.32,6.33287245
58713.414,6.471988938
73374.109,5.930309168
38749.25,6.147388337
62249.852,6.496702088
30499.898,1.516330724
50999.898,6.231665921
54153.43,5.807878207
54428.129,5.24789012
71451.938,6.705201803
71599.227,4.982826028
32832.77,1.981501167
56332.703,4.972027214
60692.262,5.662073144
58927.68,6.087202442
65249.648,6.620932789
70468.055,5.140262313
58901,5.050751746
75661.734,5.809749496
76989.719,4.761449852
93332.602,6.085441179
72041.445,4.770481104
69518.594,5.444195363
62368.262,4.722573598
56299.371,5.45591408
49999,4.562989704
55421.145,5.356650388
55808.941,3.851469694
62211.07,5.519324489
58999.098,4.360153165
79318.008,6.446012747
55749.426,4.972903235
57599.242,5.522134479
68570.859,6.036576813
145832.5,7.482816375
75999.961,6.513732856
90166.055,7.027160926
73749.086,5.863700177
82180.563,6.302501842
136289.88,8.010887029
58927.684,5.317009554
111512.7,7.423698669
102187.41,7.923531593
111057.25,7.323119086
107638.59,6.723882234
108064.2,6.626078818
64499.699,6.896237841
85594.813,7.141500798
54999.5,5.472178445
74582.359,6.447461788
72449.172,6.516558651
67124.523,6.548255673
72749.148,5.201142695
127083.25,6.75948849
82628.375,6.381025175
75543.461,6.691226551
85332.922,7.092275398
116249.35,6.556203425
82916.352,6.527964926
86309.07,7.016637074
100595.22,7.618683212
61170.652,6.038119842
63886.105,5.513542151
38675.734,5.410614661
82870.055,5.854707395
69443.813,6.577533949
63214.074,6.94919328
87898.422,6.74930289
57199.277,5.623012356
61970.457,6.878247875
119422.3,8.068355118
100357.13,7.576732905
118451.64,7.098833693
87499.5,7.163940126
137499.47,8.247413759
118124.27,8.115366668
61406.156,6.007674314
64944.113,5.362466277
48332.668,6.024829063
130262.95,7.684825089
90350.258,7.037551446
106249.75,6.959441437
85040.586,6.340776407
52499.75,6.689228517
69121.016,6.213081949
89008.875,7.041794846
67758.102,6.546515281
123749.05,7.813246477
56874.313,5.667087995
72749.148,8.503578961
75624.977,6.483223996
54399.559,6.725400484
44749.051,6.73465587
111519.15,6.74716702
54199.578,6.552993929
104868.23,6.418214707
111874.52,7.878502825
52905.117,5.022851919
64428.277,6.455684402
64903.52,6.276726274
96021.891,6.697304567
59686.535,6.245752482
80146.852,6.492490389
67940.641,5.851245734
93570.688,6.5612028
82214.219,6.141268523
90177.969,7.207095034
169999.59,7.570769891
57352.207,6.348472896
89676.836,6.567946753
61704.43,5.687017996
66374.57,7.50323448
39374.129,5.613222194
71624.219,6.322082338
110095.75,6.63597077
107329.25,7.392612233
98827.172,6.331317494
56070.82,5.87643317
46249.754,5.499853483
87916.148,7.423506979
55713.715,6.579257662
76488.031,7.169903982
57380.215,6.112391302
62374.844,5.876706799
73999.07,5.813537821
104166.5,7.660980051
80786.805,6.551676539
84510.484,6.416760096
59999,5.894543733
58702.832,6.754869694
70041.703,5.213819959
59999,7.750704444
115971.59,7.407923474
77142.773,6.953878615
38749.246,6.134756595
63499.766,7.17336155
100115.73,6.726374347
79629.445,6.066936939
90416.055,7.020963164
52475.945,6.402005963
87499.5,6.007838945
31817.818,5.655435101
127631.48,7.265468978
61857.02,6.121219943
198849.59,8.247654432
87285.219,6.853761434
146179.7,7.685121676
80241.727,6.059304174
180554.94,6.764875824
112499.5,6.821268605
192306.84,8.399219037
87307.203,6.577681015
56749.324,6.094530546
216153.84,8.392857595
111640.16,6.55540053
24837.742,3.008320367
33145.922,4.657144374
56110.5,7.205969884
80999.758,6.396772224
74999,6.197590704
53790.828,6.012164677
116345.5,7.295869484
59544.504,5.623764917
68332.781,5.75008947
34641.93,5.904557271
60999.938,5.970827097
94125.742,6.723921873
161110.89,8.084586607
71350.594,6.476926512
82272.438,6.690361973
64999.664,5.33617954
184450.53,8.692758106
157618.89,7.65233471
34374.125,3.889767607
101071.38,6.588806436
70752.297,6.25448865
98213.352,6.046573541
108999.64,6.337361217
99061.531,5.755684081
72749.156,6.800003806
145832.5,7.62178524
99151.578,6.663651204
63499.77,4.883969334
151153.83,7.605102847
83682.539,6.356143172
30288.404,3.878010346
126051.36,7.749890645
107380.66,7.376794085
83202.797,5.684095361
61499.898,5.583719581
48067.566,4.476594652
105389.7,6.003516079
90624.375,6.323632159
127624.89,6.843335387
113376.66,7.141118011
117499.3,7.016502406
24528.313,3.126276988
77083.25,6.068599939
58899.109,5.473271196
101136.32,6.877978012
110245.49,7.338590518
166166.34,7.959325804
110681.39,7.165354878
101445.26,6.72562811
109669.42,7.073873317
71110.367,5.528050182
53437.156,5.958459594
66428.148,6.325678119
67771.227,5.331933789
92272.031,7.448004638
153870.89,7.499180294
161612.67,8.606669666
65356.785,6.449366352
181713.66,7.514093088
34037.652,4.65283502
157631.42,8.524391597
136764.23,7.566416233
119386.98,8.15622512
72263.891,5.001884517
146874.13,7.142003611
94544.68,6.26308066
164999.7,8.408096607
83749.648,6.502872173
119511.41,7.563534391
75769.203,6.212891623
55713.715,6.417341102
37499.496,4.500777704
104303.1,7.249202834
58708.805,6.149623997
73124.125,6.198433456
109374.63,7.369134737
116547.63,7.737221117
92968.031,6.817487556
134166.3,6.918472266
58665.797,4.686352743
36360.488,4.512720659
65480.402,6.40611803
98280.32,6.776272052
102083.25,6.057321422
59582.371,6.366505367
87499.5,7.284274635
75304.867,5.70051945
99236.32,8.051943976
39999,4.596929259
71070.688,5.739185401
42217.07,5.233973232
46499.699,6.142563305
76157.359,5.558757345
97915.742,7.38497821
67811.977,4.979845091
180384.02,8.513390013
165713.97,8.523678031
84807.297,6.760958114
107850.92,6.678484718
81141.992,5.541698035
200877.19,7.843213418
107650.55,7.574942586
136457.88,7.012395712
46583.016,3.602907815
56070.824,5.349909154
56999.297,6.509518941
129999.8,7.599872732
85576.5,5.950976644
124304.59,7.545482101
73999.063,5.841567753
84166.297,7.798559034
102794.01,6.42899318
213297.88,7.905447118
81874.719,6.014379776
66590.469,6.178849577
118610.37,7.554852649
96229.305,5.759285592
89443.867,5.988008157
89999.398,6.806635587
45624.875,4.828604246
117186.81,7.243326449
113928.02,7.52887671
71624.227,7.25717133
77101.688,5.973952694
48263.234,5.96213363
93124.273,6.447490664
76749.93,6.697717394
68999.398,5.299305848
187999.23,7.824519423
179097.78,8.268985089
53529.063,5.384376894
78544.633,5.980309287
117186.81,7.092238976
120088.48,7.987353939
68332.773,6.104570833
109210.16,7.07804178
54999.496,5.006722782
53161.445,5.4193198
76736.039,6.860189187
103124.88,7.444141869
95207.523,6.789216678
133445.61,8.181662946
88666.117,6.710570986
59284.785,5.640922973
53773.207,5.866092128
82310.18,5.696519807
82249.711,6.047981442
85184.781,6.936328989
136718.28,7.294308527
152857.08,7.380185782
87416.172,6.836457425
82142.57,6.427497396
141499.34,7.926966344
46817.82,5.230233254
131854.56,6.78140313
96427.719,6.535580834
162666.41,7.98578901
86989.313,6.168299074
95832.5,6.650658926
97499.094,7.183820485
122107.32,7.573578288
146322.67,7.242149049
64326.637,5.356786777
182777.13,8.200149301
34430.934,5.430463402
98460.602,6.772728719
170384.2,7.940276487
100919.51,5.842274728
74999,6.841530812
76093.703,5.508769113
157981.48,7.849731298
105274.36,6.929698153
40676.945,3.942831726
96627.766,6.751230557
82499.695,5.805508085
92683.5,6.8153039
41772.773,4.937478823
43193.805,4.56488268
60368.828,5.60895202
79166.508,5.868399572
65999.594,5.805908897
101999.92,6.892701966
139112.33,7.95017384
79374.82,6.640445341
89355.859,6.307697569
102812.38,6.877707548
63374.773,5.357571124
41066.859,4.117572088
88999.438,7.054852955
63666.422,4.415309088
74099.063,5.461673003
95407.352,6.691043869
94230,7.569227619
59999,7.274817254
95311.688,7.404191548
57082.625,5.020483124
52916.375,4.924600585
111457.88,7.99777874
55499.449,5.636092887
95257.813,6.42589275
69642.219,6.205875648
187271.98,8.243780623
156818.05,8.151977618
59762.184,5.900439709
96130.109,6.450184993
106249.75,6.152280893
48249.352,4.87671524
86718.281,6.497497141
80833.102,5.793131969
75480.75,5.923746384
67894.211,5.716450581
124912.79,6.928309845
78571.289,5.918334088
150409.83,8.065608935
99202.461,6.659968519
87499.5,5.645363265
111785.24,7.88168355
115533.36,7.2299135
137499.5,7.116493565
77795.945,6.009150723
80416.453,6.835807247
120680.99,6.800775679
106249.75,6.951515764
96590.039,6.975456677
54479.555,5.963646557
64708.988,5.584881178
71499.234,7.385095984
149430.84,7.798467476
92951.406,7.005420283
101428.52,6.854712314
97057.938,7.010942687
132618.73,7.575044335
175666.16,8.457219956
206363.63,9.056282742
56427.93,6.050236398
128749.85,7.336700647
76388.836,5.786045101
89452.547,6.666382313
113107.88,6.88293983
97141.977,6.923266316
204699.25,8.535980269
125431.02,7.612893751
111904.29,7.058360843
37282.152,4.506578218
113294.92,7.004662751
133653.5,7.793644689
92229.039,6.1012629
126149.38,7.396052024
68941.711,7.127909172
125905.76,7.261976374
178635.78,8.286570551
144078.19,7.62280984
152659.52,7.889908837
78499.859,5.367495651
147560.08,7.528762654
136110.67,7.691827049
112744.59,6.801577088
78977.117,6.843168651
72953.68,5.831403556
61636.258,5.290207957
107083.05,7.211438581
109124.63,7.394826042
212238.8,8.281267066
143381.61,7.741154767
41832.969,6.422043873
66666.219,5.991034356
64302.992,4.625964897
65624.625,6.014968468
42212.672,3.897863908
58499.148,4.619609096
95771.234,6.633348237
163513.25,8.103572185
34046.535,4.515088373
57104.551,5.860375314
92827.156,6.507638013
55733.371,5.641852454
89827.836,6.511001081
193749.13,7.861671614
105666.44,6.733014001
64539.172,6.053507474
66521.305,4.901255294
75568.164,6.605858404
87499.5,7.177537082
122726.36,7.838054976
97065.438,6.842300322
124701.4,7.663433681
85226.867,5.34226823
63088.031,6.757664989
100973.98,6.724677672
69511.563,5.971557931
101346.1,7.214940211
85749.57,6.132541006
167045.11,8.007406845
61999.863,6.749950617
163124.73,8.182921992
39043.309,4.51993494
83749.648,6.170921489
59213.363,6.392482836
71463.516,5.597469863
138463.75,7.368592468
119931.63,7.514775704
112320.94,7.326088986
27499.5,4.289827913
173025.86,7.963911048
31891.889,4.265092697
62441.699,4.335639015
68602.367,5.388305209
45908.91,4.508999229
61188.039,5.208669773
117904.69,7.511328146
44236.441,4.433182186
36153.613,5.401573771
63333.109,5.817530535
92960.445,6.747252329
103045.34,6.162825622
97261.016,5.91147513
44478.27,4.187714798
38069.563,4.150048173
93938.633,6.566281251
98610.164,5.88782669
87362.141,7.094821224
54999.5,6.886673763
94766.648,6.416766886
156833.2,8.681890959
47499.5,4.899342549
70311.813,5.900751127
69473.055,5.366043287
153614.39,7.853915996
191192.36,7.634874844
102620.38,6.598459151
141963.59,7.816978496
34165.836,5.073222875
77083.25,6.634499874
95832.508,6.80490861
178282.25,8.561578609
104207.15,6.7780618
121080.24,7.821196995
134999.59,7.762575204
79166.5,6.584720819
62249.848,5.080143474
116749.33,7.244373111
81249.75,6.302301155
79999.797,6.355651445
111874.52,6.945636437
127941.06,7.16031329
60238.078,4.945210383
59257.137,6.49991967
110325.67,6.696099044
149999,8.022969904
67940.648,5.79588356
103273.68,7.116138405
89095.18,6.253618652
224117.64,8.357403186
26136.137,3.523985919
109166.3,6.579479706
75797.836,6.387735728
141014.22,7.784396505
77616.172,6.493043123
152777.72,6.895358337
134374.63,7.892503723
70582.625,5.797713753
39165.832,4.90804182
76770.766,5.914139044
52272.5,6.015153377
88792.555,5.664805529
122135.98,7.858967395
91764.039,6.06680559
135356.72,6.085501558
121162.52,7.385835795
102034.8,6.500491041
75961.5,5.783264115
98436.555,6.584621218
124646.9,6.976850108
96550.859,6.922442159
203333.33,8.151425305
105146.85,7.131143011
111079.1,6.76952431
118749.25,6.519051239
87938.078,6.814014037
82954.227,6.045736148
90624.375,7.64774524
84999.602,4.526126991
77833.219,6.326474287
166666.34,8.12209307
78048.656,6.127725276
118778.32,6.710581667
109193.18,6.504316157
91594.164,6.103223837
147221.34,8.570124522
202325.58,7.980103258
93582.594,7.055338101
83255.844,6.529905963
87390.805,6.269872286
33343.488,3.432254431
44374.125,5.764476377
87082.852,5.826766034
37172.184,5.701575289
157692.16,7.710833593
75137.359,6.539533024
82563.797,5.861297225
65683.828,4.765851049
136171.42,7.126843605
71999.203,6.534739426
200568.19,8.516543515
93989.625,6.83536849
44499.102,5.893697582
80384.398,6.355145813
135416.25,7.31152555
56627.242,5.280752533
108870.62,7.269286627
124999,7.554920686
125208.33,7.291149138
60910.652,6.202206029
80706.297,6.359803132
188392.09,8.020304975
51999.801,5.602019468
100390.61,6.668465248
127361.02,7.35643078
135050.61,7.548598597
88838.734,6.64562997
166666.33,8.162147998
71099.258,5.782748494
129615.2,7.041864598
41666.336,6.681413092
109285.34,7.768504157
124999,6.880535571
73983.445,5.93404076
111249.55,6.493895616
108885.19,6.424658126
36065.961,5.622680098
96546.758,6.464722009
85416.25,5.589443139
156652.23,8.882507922
76388.836,6.298970895
157291.53,8.044575846
49061.688,6.041372561
118256.84,7.053492679
70499.297,6.311289862
65191.961,5.899210802
111249.55,6.547609877
65304.527,4.646563342
51499.848,5.031917508
76420.398,4.964951636
27916.082,4.810776863
85880.594,6.928311949
69213.672,5.163423177
79821.234,6.064388944
181249.38,7.959624912
50499.949,5.829023777
64249.715,4.217174777
100568.16,6.004951266
76499.938,6.431105869
177726.72,7.681060135
66910.016,5.716386682
48982.254,5.361789971
48886.445,4.688031154
59046.719,5.214762004
68509.047,4.68708711
41805.195,4.332415401
43927.785,3.919041573
51666.5,4.272684939
51235.832,4.706170791
35499.902,4.333161886
29099.182,4.893858835
49817.219,5.465769868
35249.949,5.683663677
38735.207,5.012650076
33540.957,4.431379363
35399.918,3.776543761
25380.359,3.673262727
42285.258,4.365597828
50922.984,2.686411544
41984.898,3.852544913
37135.938,4.489697875
56799.32,3.706527314
57189.758,4.611577443
26240.887,4.653414578
34306.828,3.466464837
36086.738,4.245761242
42249.551,4.052613819
28332.664,3.914085672
43851.27,3.970165492
66499.57,3.856805882
43499.301,3.308496325
49427.684,3.150612097
43201.836,4.603809114
27352.469,4.168449067
35543.371,4.184465607
41041.457,4.119844011
125199.99,7.217773256
41609.848,4.786088185
49999,3.787692414
43193.809,4.492999078
24374.125,3.536957283
58206.727,5.287643695
25699.861,3.808431676
42566.152,4.26790343
49806.73,4.501784322
39455.633,4.68619019
32999.398,4.298800174
38268.578,4.632552816
39039.891,4.949860003
49116.824,4.357831364
44889.375,4.27671834
35653.715,4.485679599
44341.238,5.049324971
43739.992,3.93142779
43124.375,4.458583061
38665.934,5.628188142
28815.025,4.433639153
32499.502,4.665111692
30430.947,4.213248716
34263.852,3.184444118
41249.75,4.997362983
66562.063,5.697420649
39165.832,4.768063473
72680.969,5.522619146
57173.195,5.529742187
53749.625,4.773260999
48499.297,5.150009371
81071.188,5.245335727
63749.75,5.447188414
62249.852,5.275081849
54199.582,5.890368892
53928.18,4.95278509
62867.453,5.51324935
49704.941,5.127065063
54062.094,5.736809354
89076.016,6.368973406
44927.586,5.020008291
58374.16,5.852276485
54466.219,4.348541808
47291.207,5.116837817
124999,6.388782608
63308.605,5.510683949
53190.156,4.780894293
126428.51,5.963875921
38749.25,5.651201206
69413.164,5.743570816
45999.801,4.376715532
51333.207,4.885868548
66976.281,6.177299093
33067.566,4.217106875
51799.82,5.552861027
67344.336,6.157820415
60964.223,5.993420549
27793.559,5.349644006
86817.711,6.165930606
48386.418,6.015736539
46249.75,4.765458601
78011.93,6.698559816
55191.789,4.1110113
47499.5,3.994388374
42499.5,5.205296984
49811.535,4.992746501
176886.25,7.780795825
72070.625,5.336733541
55110.602,5.321997575
92882.945,5.94471799
66827.133,5.726283478
54827.105,5.263409162
51692.141,5.852791017
71570.656,6.120847252
120311.7,6.430910989
58427.73,5.091669252
106673.46,6.028153419
76054.172,6.328933038
75815.188,5.93269772
53713.914,5.945074026
51071.324,5.202079403
53780.109,5.538089189
88999.438,5.770555604
108429.9,6.671430024
72764.453,5.293449768
54272.301,6.231800502
73076.055,5.007428044
57999.199,5.204002378
38624.273,5.744573507
136956.05,7.053517746
70499.297,6.301469886
66093.344,5.082265688
71699.219,4.819279843
104545.27,7.072081457
109374.63,7.27746822
61749.883,5.172271209
30932.65,4.477543824
71776.992,6.26246571
55317.648,4.785684535
56332.699,5.04999206
69005.078,4.628585835
107213.99,6.516185331
215454.55,8.161931347
91874.328,7.316467419
63124.785,5.604544934
69872.758,6.011673578
53999.602,5.102585117
212352.94,8.031952137
41749.648,5.031743158
40555.441,4.574115506
25381.502,3.53246981
92094.906,6.846899047
203896.11,8.113979152
58679.129,6.203074285
44499.098,4.790197515
74332.375,5.846884823
57635.598,6.146710204
59776.801,5.611367252
61285.625,5.837924705
66776.656,6.256545098
52199.777,4.85925739
59544.504,4.9634584
59799.016,4.749291137
71399.242,6.061164283
119847.7,6.24062701
117707.63,6.921258438
108786.05,6.242002161
54736.367,5.162829671
49999,5.003343803
52499.75,5.502938664
44999,4.492430389
92642.148,7.092335565
119642.08,5.907683637
63289.254,3.692550344
62327.434,5.708922768
218392.86,8.111704973
87116.859,6.486720487
52646.793,5.583670221
59570.473,5.573242191
77413.695,5.664273799
58927.676,6.561823956
54999.5,4.815475653
58946.473,5.72534762
68202.578,5.775970021
100328.94,6.784012846
80172.211,6.016594012
64755.781,6.155021342
80480.547,6.190911748
49332.465,5.090905469
97623.063,7.221956792
49699.063,5.592657665
43570.715,5.566198852
